step,hour,txn_type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,balance_diff_orig,balance_diff_dest,amount_to_balance_ratio,dest_balance_zeroed,night_txn_flag,weekend_flag,round_amount_flag,is_fraud,txn_type_enc,log_amount,log_old_bal_orig,error_balance_orig,error_balance_dest,surp_orig_zeroed,high_amount_flag,balance_drain_pct,is_transfer_cashout,fraud_score,fraud_tier,ml_alert
620,20,DEBIT,5152.75,C9042600,287983.56,282830.81,C8123617,498.19,5650.94,5152.75,5152.75,0.0179,0,0,0,0,0,2,8.54747988402111,12.570662146569845,0.0,0.0,0,0,0.017892452289803313,0,0.0,Low,0
346,10,PAYMENT,6942.79,C5126725,57211.42,50268.63,C9168819,4018.02,10960.81,6942.79,6942.79,0.1214,0,0,0,0,0,3,8.845603013947406,10.954526286665093,0.0,0.0,0,0,0.12135109824055686,0,0.0,Low,0
633,9,CASH_IN,2616.32,C5230427,8320.64,10936.96,C2173432,2678.27,5294.59,-2616.32,2616.32,0.3144,0,0,1,0,0,0,7.869906172471762,9.026614629775185,-5232.639999999999,0.0,0,0,0.3143995654702679,0,0.0,Low,0
433,1,CASH_OUT,29981.33,C8308986,7415.45,0.0,C8309376,839.26,30820.59,7415.45,29981.33,4.0431,0,1,0,0,0,1,10.30836348711565,8.911455785016408,-22565.88,0.0,1,0,4.042544613662871,1,0.0,Low,0
366,6,CASH_OUT,4721.31,C5053202,3883.1,0.0,C5168936,8831.34,13552.65,3883.1,4721.31,1.2159,0,0,0,0,0,1,8.460053365638824,8.264646575732712,-838.2100000000005,1.8189894035458565e-12,1,0,1.215548003398471,1,0.0,Low,0
64,16,TRANSFER,20265.93,C7300558,2436.67,0.0,C2305469,14164.97,34430.9,2436.67,20265.93,8.3171,0,0,0,0,0,4,9.916745772622788,7.798797944029775,-17829.260000000002,0.0,1,0,8.313647868661468,1,0.0,Low,0
586,10,TRANSFER,82011.48,C4940291,89489.66,7478.18,C2920776,31693.82,113705.3,82011.48,82011.48,0.9164,0,0,0,0,0,4,11.314626709787838,11.40188954127542,7.275957614183426e-12,-1.4551915228366852e-11,0,0,0.9164250213374222,1,0.0,Low,0
560,8,CASH_IN,7836.23,C4605350,44748.04,52584.27,C4047146,4364.87,12201.1,-7836.23,7836.23,0.1751,0,0,0,0,0,0,8.966640734587005,10.708825270958927,-15672.46,-1.8189894035458565e-12,0,0,0.1751150415740762,0,0.0,Low,0
355,19,CASH_IN,3398.75,C1073877,44851.55,48250.3,C5842638,25521.98,28920.73,-3398.75,3398.75,0.0758,0,0,0,0,0,0,8.131457178489068,10.711135722057982,-6797.5,0.0,0,0,0.07577607070278056,0,0.0,Low,0
375,15,CASH_OUT,12568.74,C8061084,6858.01,0.0,C7356264,4402.63,16971.37,6858.01,12568.74,1.8327,0,0,0,0,0,1,9.439047617201718,8.833318395436734,-5710.73,0.0,1,0,1.8324422912344491,1,0.0,Low,0
8,8,PAYMENT,3206.6,C9496547,3466.96,260.36,C6570354,1779.17,4985.77,3206.6,3206.6,0.9249,0,0,0,0,0,3,8.073278272932873,8.15132180380854,1.1368683772161603e-13,0.0,0,0,0.9246358089482001,0,0.0,Low,0
250,10,DEBIT,2691.22,C8164920,1758.41,0.0,C7748398,2812.23,5503.45,1758.41,2691.22,1.5305,0,0,0,0,0,2,7.898121411050982,7.472733804558247,-932.8099999999997,0.0,1,0,1.5296150414059257,0,0.0,Low,0
574,22,CASH_IN,10098.32,C7890790,74859.05,84957.37,C7763707,21079.5,31177.82,-10098.32,10098.32,0.1349,0,1,0,0,0,0,9.220223373830132,11.223375649371635,-20196.639999999992,0.0,0,0,0.13489598257014254,0,0.0,Low,0
215,23,PAYMENT,936.15,C4102782,308518.69,307582.54,C5603445,113320.46,114256.61,936.15,936.15,0.003,0,1,0,0,0,3,6.842843354804994,12.639540945250335,0.0,0.0,0,0,0.0030343282141895057,0,0.0,Low,0
324,12,CASH_IN,2166.16,C5732844,28190.48,30356.64,C6999668,1880.95,4047.11,-2166.16,2166.16,0.0768,0,0,1,0,0,0,7.681172833605352,10.246775083616875,-4332.32,-4.547473508864641e-13,0,0,0.07683739910072121,0,0.0,Low,0
652,4,TRANSFER,2613.01,C4841425,34736.28,32123.27,C1925811,1615.05,4228.06,2613.01,2613.01,0.0752,0,1,1,0,0,4,7.868640719731555,10.455568740817318,-3.637978807091713e-12,0.0,0,0,0.07522206689758093,1,0.0,Low,0
542,14,PAYMENT,4324.61,C6023801,13844.0,9519.39,C7789285,7731.95,12056.56,4324.61,4324.61,0.3124,0,0,0,0,0,3,8.372308449883137,9.535679435605061,0.0,0.0,0,0,0.31235897435897436,0,0.0,Low,0
252,12,TRANSFER,26171.14,C9745435,5266.01,0.0,C2813858,23763.37,49934.51,5266.01,26171.14,4.9698,0,0,0,0,0,4,10.172450765203505,8.569218118095598,-20905.129999999997,-7.275957614183426e-12,1,0,4.968879876818156,1,0.0,Low,0
7,7,CASH_IN,16542.06,C6600478,522167.1,538709.16,C8086986,316288.99,332831.05,-16542.06,16542.06,0.0317,0,0,0,0,0,0,9.713721957512124,13.165744845675375,-33084.12000000005,0.0,0,0,0.0316795683229213,0,0.0,Low,0
337,1,TRANSFER,30384.72,C3914376,624.49,0.0,C7517891,2171.5,32556.22,624.49,30384.72,48.6553,0,1,0,0,0,4,10.321728040191296,6.438535342568938,-29760.23,0.0,1,0,48.57746726566372,1,0.0,Low,0
97,1,CASH_IN,5085.66,C6810163,56053.13,61138.79,C4616496,1468.86,6554.52,-5085.66,5085.66,0.0907,0,1,0,0,0,0,8.53437670555349,10.934073109996284,-10171.32,-9.094947017729282e-13,0,0,0.09072765913947822,0,0.0,Low,0
562,10,CASH_OUT,5667.69,C9726483,87925.2,82257.51,C1037822,11211.98,16879.67,5667.69,5667.69,0.0645,0,0,0,0,0,1,8.64271332946344,11.3842531052445,0.0,0.0,0,0,0.0644596263684772,1,0.0,Low,0
547,19,TRANSFER,596.02,C2807357,16320.04,15724.02,C3031549,1685.82,2281.84,596.02,596.02,0.0365,0,0,0,0,0,4,6.391950613668983,9.700210351977912,0.0,0.0,0,0,0.03651850617362619,1,0.0,Low,0
211,19,TRANSFER,22585.83,C6226815,8478.96,0.0,C5920259,17104.12,39689.95,8478.96,22585.83,2.6638,0,0,0,0,0,4,10.025122272036638,9.04546101179369,-14106.870000000003,0.0,1,0,2.66343591243355,1,0.0,Low,0
702,6,CASH_OUT,7743.2,C1653282,989.41,0.0,C9768023,41285.48,49028.68,989.41,7743.2,7.8261,0,0,0,0,0,1,8.954699455069196,6.898118998809891,-6753.79,0.0,1,0,7.818176310820771,1,0.0,Low,0
231,15,PAYMENT,1425.61,C5531029,20567.97,19142.36,C3002263,4340.96,5766.57,1425.61,1425.61,0.0693,0,0,0,0,0,3,7.263056279492719,9.931538908471582,0.0,0.0,0,0,0.06930876947168477,0,0.0,Low,0
654,6,DEBIT,2079.59,C4223072,14945.84,12866.25,C5786715,18070.57,20150.16,2079.59,2079.59,0.1391,0,0,1,0,0,2,7.640406786319371,9.612255185239325,0.0,0.0,0,0,0.13913241862494014,0,0.0,Low,0
28,4,DEBIT,5486.54,C9768455,4200.61,0.0,C1958202,36482.51,41969.05,4200.61,5486.54,1.3061,0,1,0,0,0,2,8.61023534665071,8.343223064151342,-1285.9300000000003,0.0,1,0,1.3058184838668987,0,0.0,Low,0
152,8,CASH_IN,2618.01,C6805185,79711.72,82329.73,C6165024,22536.64,25154.65,-2618.01,2618.01,0.0328,0,0,1,0,0,0,7.870551662751663,11.286184450538176,-5236.0199999999895,0.0,0,0,0.032843064444419916,0,0.0,Low,0
445,13,TRANSFER,21207.58,C5044169,293217.11,272009.53,C4848548,190952.16,212159.74,21207.58,21207.58,0.0723,0,0,0,0,0,4,9.962161095765408,12.588672013799291,-5.820766091346741e-11,0.0,0,0,0.07232697871219483,1,0.0,Low,0
385,1,TRANSFER,5634.28,C9500971,3602.23,0.0,C6796468,3697.82,9332.1,3602.23,5634.28,1.5641,0,1,0,0,0,4,8.63680211468039,8.189585944403161,-2032.0499999999997,0.0,1,0,1.56367481398634,1,0.0,Low,0
154,10,CASH_IN,33579.18,C9166105,10641.02,44220.2,C6774547,7423.92,41003.1,-33579.18,33579.18,3.1556,0,0,1,0,0,0,10.421691290950697,9.272565594500536,-67158.36,0.0,0,0,3.155338930015166,0,0.0,Low,0
151,7,CASH_OUT,39874.73,C9568558,338.84,0.0,C9702555,25438.13,65312.86,338.84,39874.73,117.6801,0,0,1,0,0,1,10.593523147129602,5.828474918613519,-39535.89000000001,0.0,1,0,117.33383356873824,1,0.0,Low,0
236,20,CASH_IN,21510.94,C6009559,85953.19,107464.13,C2174252,7045.22,28556.16,-21510.94,21510.94,0.2503,0,0,0,0,0,0,9.976363408803866,11.361569758895621,-43021.880000000005,0.0,0,0,0.25026051667754645,0,0.0,Low,0
49,1,DEBIT,6758.94,C4668800,16983.18,10224.24,C5343335,18987.4,25746.34,6758.94,6758.94,0.398,0,1,0,0,0,2,8.818769293257976,9.740037601537011,1.8189894035458565e-12,0.0,0,0,0.3979550381590397,0,0.0,Low,0
402,18,DEBIT,6714.93,C2729395,84484.04,77769.11,C4820451,16477.55,23192.48,6714.93,6714.93,0.0795,0,0,0,0,0,2,8.812237595272357,11.344329756251465,-1.4551915228366852e-11,0.0,0,0,0.07948069859468612,0,0.0,Low,0
646,22,TRANSFER,3506.24,C8320240,49362.96,45856.72,C3929346,1714.21,5220.45,3506.24,3506.24,0.071,0,1,1,0,0,4,8.162584682358093,10.80697588226564,0.0,0.0,0,0,0.07102833727277957,1,0.0,Low,0
213,21,PAYMENT,19274.88,C3559242,172129.08,152854.2,C1354923,865.53,20140.41,19274.88,19274.88,0.112,0,0,0,0,0,3,9.866609852382888,12.056005749030447,-2.9103830456733704e-11,0.0,0,0,0.11197856876613316,0,0.0,Low,0
156,12,CASH_OUT,1078.18,C8455387,19057.33,17979.15,C3624230,2818.01,3896.19,1078.18,1078.18,0.0566,0,0,1,0,0,1,6.983956772475714,9.85525955532124,0.0,4.547473508864641e-13,0,0,0.05657263779145392,1,0.0,Low,0
297,9,CASH_OUT,28238.73,C1550555,291192.95,262954.22,C8566708,150423.13,178661.86,28238.73,28238.73,0.097,0,0,1,0,0,1,10.248485130654958,12.581744818989941,5.820766091346741e-11,2.9103830456733704e-11,0,0,0.0969756754905107,1,0.0,Low,0
480,0,CASH_IN,6126.79,C9881013,16851.61,22978.4,C3107316,1552.92,7679.71,-6126.79,6126.79,0.3636,0,1,1,0,0,0,8.72058944190373,9.732260819927772,-12253.580000000002,0.0,0,0,0.3635514024237195,0,0.0,Low,0
366,6,CASH_IN,9300.72,C2157539,251166.69,260467.41,C1954838,9257.82,18558.54,-9300.72,9300.72,0.037,0,0,0,0,0,0,9.13795460827746,12.433876082692118,-18601.440000000002,0.0,0,0,0.03702992212095433,0,0.0,Low,0
458,2,DEBIT,13195.25,C2881758,31478.69,18283.44,C9215688,2419.04,15614.29,13195.25,13195.25,0.4192,0,1,1,0,0,2,9.487687977303905,10.357097854960616,0.0,0.0,0,0,0.4191670883671345,0,0.0,Low,0
495,15,CASH_OUT,6575.61,C7505015,19328.92,12753.31,C3708994,38273.45,44849.06,6575.61,6575.61,0.3402,0,0,1,0,0,1,8.791274693991106,9.869409433549219,-1.8189894035458565e-12,0.0,0,0,0.3401778176009006,1,0.0,Low,0
478,22,CASH_OUT,19351.66,C8171320,20997.05,1645.39,C5764611,3872.23,0.0,19351.66,-3872.23,0.9216,1,1,1,0,1,1,9.870585156710368,9.952184855251211,-6.821210263296962e-13,23223.89,0,0,0.9215931955586353,1,100.0,High,1
460,4,PAYMENT,13370.19,C4565533,101672.33,88302.14,C7486561,66716.67,80086.86,13370.19,13370.19,0.1315,0,1,1,0,0,3,9.50085767137086,11.529520305757329,0.0,0.0,0,0,0.13150144683959894,0,0.0,Low,0
275,11,PAYMENT,6355.15,C3178525,76147.49,69792.34,C2313087,31586.83,37941.98,6355.15,6355.15,0.0835,0,0,0,0,0,3,8.757178127126407,11.240440528842397,1.4551915228366852e-11,0.0,0,0,0.08345733447898966,0,0.0,Low,0
369,9,PAYMENT,1325.53,C1223924,4629.07,3303.54,C7615911,47961.31,49286.84,1325.53,1325.53,0.2863,0,0,0,0,0,3,7.190321789228579,8.440327265756489,0.0,0.0,0,0,0.2862872483569363,0,0.0,Low,0
693,21,PAYMENT,5288.87,C2204141,48951.4,43662.53,C5381861,2711.19,8000.06,5288.87,5288.87,0.108,0,0,0,0,0,3,8.573548949881197,10.798603676378807,0.0,-9.094947017729282e-13,0,0,0.10804107663771337,0,0.0,Low,0
462,6,PAYMENT,10330.91,C9434347,14616.49,4285.58,C6505265,1879.36,12210.27,10330.91,10330.91,0.7068,0,0,1,0,0,3,9.242992443376398,9.58997403593808,0.0,0.0,0,0,0.7067499276551583,0,0.0,Low,0
676,4,CASH_OUT,1057.15,C1954384,3549.37,2492.22,C3051896,21848.88,22906.03,1057.15,1057.15,0.2978,0,1,0,0,0,1,6.964277379306463,8.17480710239049,0.0,3.637978807091713e-12,0,0,0.2977576984933965,1,0.0,Low,0
194,2,DEBIT,5248.99,C2243753,3189.83,0.0,C4436505,11434.52,16683.51,3189.83,5248.99,1.6455,0,1,0,0,0,2,8.565981450821951,8.068036350023615,-2059.16,3.637978807091713e-12,1,0,1.6450233951667748,0,0.0,Low,0
559,7,TRANSFER,77920.56,C7187349,7024.18,0.0,C9894150,5543.97,83464.53,7024.18,77920.56,11.0932,0,0,0,0,0,4,11.263457958649889,8.85725611664949,-70896.38,0.0,1,0,11.091610464073518,1,0.0,Low,0
704,8,TRANSFER,13457.04,C6904622,3108.18,0.0,C2399841,165961.19,179418.23,3108.18,13457.04,4.3296,0,0,0,0,0,4,9.507331975953685,8.042114304812541,-10348.86,0.0,1,0,4.328163695894094,1,0.0,Low,0
432,0,CASH_IN,21106.06,C2198156,1825.99,22932.05,C7955353,4468.02,25574.08,-21106.06,21106.06,11.5587,0,1,0,0,0,0,9.957362860655412,7.510425082909278,-42212.119999999995,0.0,0,0,11.552367555377971,0,0.0,Low,0
273,9,CASH_IN,4880.09,C6632495,33897.46,38777.55,C4003837,15819.31,20699.4,-4880.09,4880.09,0.144,0,0,0,0,0,0,8.493123834561652,10.431124864608057,-9760.180000000004,0.0,0,0,0.1439619970936733,0,0.0,Low,0
462,6,CASH_IN,13333.33,C5904390,50680.89,64014.22,C9327318,20675.49,34008.82,-13333.33,13333.33,0.2631,0,0,1,0,0,0,9.498097191634322,10.833323926557394,-26666.660000000003,0.0,0,0,0.263078784157418,0,0.0,Low,0
342,6,CASH_OUT,592.77,C4672405,70587.42,69994.65,C9223310,749.13,1341.9,592.77,592.77,0.0084,0,0,0,0,0,1,6.386492038992077,11.164621387365257,0.0,0.0,0,0,0.008397553026402915,1,0.0,Low,0
514,10,CASH_IN,16353.52,C4085632,30424.87,46778.39,C8024001,3685.14,20038.66,-16353.52,16353.52,0.5375,0,0,0,0,0,0,9.702259590718809,10.323048512352406,-32707.04,0.0,0,0,0.5374873421861068,0,0.0,Low,0
649,1,CASH_IN,1902.82,C2926858,7211.04,9113.86,C4995187,2580.51,4483.33,-1902.82,1902.82,0.2639,0,1,1,0,0,0,7.551617673067204,8.88350713061953,-3805.6400000000003,0.0,0,0,0.26383935751881576,0,0.0,Low,0
298,10,PAYMENT,3762.6,C3773898,22338.43,18575.83,C7304402,118910.08,122672.68,3762.6,3762.6,0.1684,0,0,1,0,0,3,8.233131225132611,10.014108557525974,0.0,1.4551915228366852e-11,0,0,0.1684286483585302,0,0.0,Low,0
272,8,DEBIT,1819.17,C8926742,53513.88,51694.71,C1481874,1017.02,2836.19,1819.17,1819.17,0.034,0,0,0,0,0,2,7.506685182302124,10.887715025054007,0.0,0.0,0,0,0.033993722867359515,0,0.0,Low,0
98,2,CASH_OUT,1422.99,C3067771,14621.18,13198.19,C1381989,28811.34,30234.33,1422.99,1422.99,0.0973,0,1,0,0,0,1,7.261218069475353,9.59029483299497,0.0,0.0,0,0,0.0973172262959422,1,0.0,Low,0
631,7,TRANSFER,6472.32,C8373129,180633.6,174161.28,C6893383,86185.29,92657.61,6472.32,6472.32,0.0358,0,0,1,0,0,4,8.77544439344285,12.104231485225414,0.0,-1.4551915228366852e-11,0,0,0.03583100912006891,1,0.0,Low,0
419,11,DEBIT,1074.48,C2383306,2498.43,1423.95,C9186681,5513.97,6588.45,1074.48,1074.48,0.4301,0,0,0,0,0,2,6.980522352533018,7.823817984860341,-2.2737367544323206e-13,9.094947017729282e-13,0,0,0.42989001492340256,0,0.0,Low,0
124,4,DEBIT,1922.74,C6690375,56535.76,54613.02,C9016323,302999.01,304921.75,1922.74,1922.74,0.034,0,1,1,0,0,2,7.562026486958942,10.942646325042471,7.275957614183426e-12,0.0,0,0,0.034008669757517054,0,0.0,Low,0
102,6,TRANSFER,13140.25,C2094829,11760.56,0.0,C3445737,11208.51,24348.76,11760.56,13140.25,1.1173,0,0,0,0,0,4,9.48351141689004,9.372591865716203,-1379.6900000000005,3.637978807091713e-12,1,0,1.1172199946265633,1,0.0,Low,0
13,13,DEBIT,3206.48,C3285273,46992.76,43786.28,C3609512,5736.33,8942.81,3206.48,3206.48,0.0682,0,0,0,0,0,2,8.073240861084537,10.757770105920569,0.0,0.0,0,0,0.06823203761520678,0,0.0,Low,0
502,22,CASH_IN,54089.84,C7419538,52008.61,106098.45,C6703291,11031.13,65120.97,-54089.84,54089.84,1.04,0,1,1,0,0,0,10.898420134417655,10.859183788181035,-108179.68,-7.275957614183426e-12,0,0,1.039997031317866,0,0.0,Low,0
709,13,CASH_OUT,628.07,C5244216,4881.68,4253.61,C9919472,2771.91,3399.98,628.07,628.07,0.1287,0,0,0,0,0,1,6.444242538266764,8.493449528430734,9.094947017729282e-13,0.0,0,0,0.12863222656410003,1,0.0,Low,0
704,8,CASH_OUT,20698.73,C8904049,10377.8,0.0,C2877511,34244.66,54943.39,10377.8,20698.73,1.9945,0,0,0,0,0,1,9.937875935690133,9.247520543100466,-10320.93,0.0,1,0,1.994327860638995,1,0.0,Low,0
44,20,TRANSFER,2273.5,C1470664,10897.87,8624.37,C7530899,591.91,2865.41,2273.5,2273.5,0.2086,0,0,0,0,0,4,7.729515527010059,9.296414393118388,0.0,0.0,0,0,0.20859960711523304,1,0.0,Low,0
310,22,DEBIT,1734.38,C2334606,41888.52,40154.14,C6401506,46126.91,47861.29,1734.38,1734.38,0.0414,0,1,1,0,0,2,7.458981688572454,10.64279095529343,0.0,0.0,0,0,0.04140367328152722,0,0.0,Low,0
161,17,CASH_IN,571.03,C3541809,16484.58,17055.61,C3202294,2981.09,3552.12,-571.03,571.03,0.0346,0,0,1,0,0,0,6.349191437556921,9.710241338387059,-1142.0599999999995,0.0,0,0,0.03463815043207457,0,0.0,Low,0
669,21,CASH_OUT,841.28,C7370998,25035.98,24194.7,C9716081,60727.1,61568.38,841.28,841.28,0.0336,0,0,1,0,0,1,6.73611250053033,10.128109210911669,0.0,0.0,0,0,0.03360149666613146,1,0.0,Low,0
693,21,TRANSFER,121379.37,C4357783,540661.62,419282.25,C8875736,8967.27,130346.64,121379.37,121379.37,0.2245,0,0,0,0,0,4,11.706684447663335,13.200550740374446,0.0,0.0,0,0,0.2245011315929331,1,0.0,Low,0
123,3,CASH_IN,2460.44,C3603507,19918.39,22378.83,C8957446,5791.06,8251.5,-2460.44,2460.44,0.1235,0,1,1,0,0,0,7.808501823520306,9.899448908179751,-4920.880000000001,0.0,0,0,0.12351984674229483,0,0.0,Low,0
529,1,PAYMENT,9107.18,C4541962,621498.36,612391.18,C1267150,48648.95,57756.13,9107.18,9107.18,0.0147,0,1,0,0,0,3,9.116928189834198,13.339890160165679,-1.1641532182693481e-10,0.0,0,0,0.014653562957812219,0,0.0,Low,0
513,9,CASH_IN,1794.56,C3644977,65306.74,67101.3,C1867214,20058.35,21852.91,-1794.56,1794.56,0.0275,0,0,0,0,0,0,7.493072229983328,11.086865838102588,-3589.1200000000026,0.0,0,0,0.027478519391422825,0,0.0,Low,0
87,15,DEBIT,4171.62,C2726872,137067.15,132895.53,C2217335,2962.33,7133.95,4171.62,4171.62,0.0304,0,0,0,0,0,2,8.336299414858805,11.828233526380862,0.0,0.0,0,0,0.0304346414539045,0,0.0,Low,0
529,1,TRANSFER,22732.38,C2292723,3456.16,0.0,C6281083,4928.79,27661.17,3456.16,22732.38,6.5774,0,1,0,0,0,4,10.03158960794726,8.148202721754856,-19276.22,3.637978807091713e-12,1,0,6.575449212648533,1,0.0,Low,0
158,14,CASH_IN,7222.13,C9857793,274478.73,281700.86,C8835837,6846.13,14068.26,-7222.13,7222.13,0.0263,0,0,1,0,0,0,8.88504365595063,12.52263269385362,-14444.26000000001,0.0,0,0,0.02631207047602386,0,0.0,Low,0
100,4,TRANSFER,9004.57,C7395511,5045.23,0.0,C5777565,38314.72,47319.29,5045.23,9004.57,1.7848,0,1,0,0,0,4,9.105598553774497,8.526396708820183,-3959.34,0.0,1,0,1.7844152961715976,1,0.0,Low,0
171,3,CASH_OUT,2339.81,C5263724,5244.24,2904.43,C6986152,6304.28,8644.09,2339.81,2339.81,0.4462,0,1,0,0,0,1,7.75825230230048,8.56507627764817,0.0,0.0,0,0,0.4460825434107877,1,0.0,Low,0
88,16,CASH_IN,2009.59,C6268756,91998.11,94007.7,C9162711,5456.85,7466.44,-2009.59,2009.59,0.0218,0,0,0,0,0,0,7.606183490319242,11.429534182071341,-4019.179999999993,9.094947017729282e-13,0,0,0.021843580878119363,0,0.0,Low,0
85,13,DEBIT,3497.78,C3323912,16422.23,12924.45,C9922993,2926.06,6423.84,3497.78,3497.78,0.213,0,0,0,0,0,2,8.160169615283792,9.706452074988933,-1.8189894035458565e-12,0.0,0,0,0.21297759332360322,0,0.0,Low,0
301,13,CASH_OUT,30190.22,C9441479,36666.06,6475.84,C6941447,2247.95,32438.17,30190.22,30190.22,0.8234,0,0,1,0,0,1,10.315306432616424,10.509634083321634,-3.637978807091713e-12,3.637978807091713e-12,0,0,0.8233608039477396,1,0.0,Low,0
225,9,DEBIT,245.78,C4997876,1277.64,1031.86,C4456711,11578.41,11824.19,245.78,245.78,0.1924,0,0,0,0,0,2,5.508497251470388,7.153552292060398,2.2737367544323206e-13,0.0,0,0,0.19221985859976223,0,0.0,Low,0
93,21,DEBIT,20252.35,C7195965,11651.92,0.0,C5028300,14213.79,34466.14,11651.92,20252.35,1.7381,0,0,0,0,0,2,9.91607549095107,9.363312071364767,-8600.429999999998,0.0,1,0,1.7379635318872866,0,0.0,Low,0
436,4,DEBIT,1520.97,C5150296,25184.96,23663.99,C2998729,19635.04,21156.01,1520.97,1520.97,0.0604,0,1,0,0,0,2,7.327760827320667,10.134041975380619,-3.637978807091713e-12,3.637978807091713e-12,0,0,0.060389598014131685,0,0.0,Low,0
363,3,TRANSFER,87993.41,C4988450,6219.23,0.0,C1297271,24499.76,112493.17,6219.23,87993.41,14.1486,0,1,0,0,0,4,11.385028568715416,8.735562162541536,-81774.18000000001,0.0,1,0,14.146327386607892,1,0.0,Low,0
415,7,TRANSFER,43738.0,C6700313,9140.63,0.0,C9615590,3434.67,47172.67,9140.63,43738.0,4.785,0,0,0,0,0,4,10.685995431600869,9.120593985528354,-34597.37,0.0,1,0,4.78448591771927,1,0.0,Low,0
693,21,CASH_OUT,36177.21,C8702837,58909.17,22731.96,C4172477,11224.32,47401.53,36177.21,36177.21,0.6141,0,0,0,0,0,1,10.496212282877384,10.983769020269506,0.0,0.0,0,0,0.6141080563848313,1,0.0,Low,0
414,6,DEBIT,564.67,C7855375,24362.73,23798.06,C3295507,4247.19,4811.86,564.67,564.67,0.0232,0,0,0,0,0,2,6.338010869300669,10.10085082997082,0.0,0.0,0,0,0.02317666465684852,0,0.0,Low,0
519,15,CASH_OUT,39810.73,C4213793,18250.33,0.0,C9425021,52674.08,92484.81,18250.33,39810.73,2.1814,0,0,0,0,0,1,10.591916871468145,9.811993233067588,-21560.4,0.0,1,0,2.1812509006192973,1,0.0,Low,0
338,2,TRANSFER,60068.64,C8948946,15206.96,0.0,C5505840,14409.13,74477.77,15206.96,60068.64,3.9501,0,1,0,0,0,4,11.003259834818092,9.629574253970171,-44861.68,0.0,1,0,3.9498157543812584,1,0.0,Low,0
249,9,DEBIT,2545.04,C4458667,1544.11,0.0,C5412161,31145.91,33690.95,1544.11,2545.04,1.6482,0,0,0,0,0,2,7.842294489913026,7.342850384208433,-1000.9300000000001,0.0,1,0,1.6471578075347386,0,0.0,Low,0
497,17,CASH_IN,6038.54,C3853323,300473.83,306512.37,C4347965,1185.98,7224.52,-6038.54,6038.54,0.0201,0,0,1,0,0,0,8.706083129088224,12.613119269049967,-12077.079999999958,0.0,0,0,0.020096658345725663,0,0.0,Low,0
596,20,PAYMENT,2100.25,C8803677,87440.29,85340.04,C3075597,95696.14,97796.39,2100.25,2100.25,0.024,0,0,0,0,0,3,7.650287684722826,11.378722875715063,0.0,0.0,0,0,0.024018973187609653,0,0.0,Low,0
300,12,DEBIT,1120.61,C2079647,5041.48,3920.87,C5381206,111451.1,112571.71,1120.61,1120.61,0.2223,0,0,1,0,0,2,7.022520432075102,8.525653303533938,0.0,0.0,0,0,0.22223390077898178,0,0.0,Low,0
470,14,PAYMENT,1490.76,C2203717,14315.19,12824.43,C2053147,3353.22,4843.98,1490.76,1490.76,0.1041,0,0,1,0,0,3,7.307711909915838,9.569146343661496,0.0,0.0,0,0,0.10413105721564186,0,0.0,Low,0
481,1,PAYMENT,2547.71,C9892248,245802.87,243255.16,C1066383,3137.21,5684.92,2547.71,2547.71,0.0104,0,1,1,0,0,3,7.843342627797882,12.412289220497858,0.0,0.0,0,0,0.010364808332757332,0,0.0,Low,0
612,12,CASH_IN,10932.66,C6439554,4257.85,15190.51,C9687390,17004.64,27937.3,-10932.66,10932.66,2.5676,0,0,0,0,0,0,9.299601383306566,8.35675444976789,-21865.32,0.0,0,0,2.567045094332977,0,0.0,Low,0
506,2,PAYMENT,2732.63,C4732587,7661.82,4929.19,C4111952,47413.22,50145.85,2732.63,2732.63,0.3567,0,1,0,0,0,3,7.913385675279931,8.944135341199546,0.0,0.0,0,0,0.3566089246517601,0,0.0,Low,0
71,23,PAYMENT,13132.9,C3598743,128380.4,115247.5,C4859876,8203.28,21336.18,13132.9,13132.9,0.1023,0,1,0,0,0,3,9.482951952895224,11.762760799931717,0.0,0.0,0,0,0.10229597122324574,0,0.0,Low,0
9,9,PAYMENT,2145.67,C4569883,4225.37,2079.7,C7212874,2843.62,4989.29,2145.67,2145.67,0.5078,0,0,0,0,0,3,7.671673083224115,8.349098747585277,0.0,0.0,0,0,0.5076862650454173,0,0.0,Low,0
509,5,TRANSFER,46572.46,C5302430,59682.71,13110.25,C9647225,6886.78,53459.24,46572.46,46572.46,0.7803,0,1,0,0,0,4,10.748786129974125,10.996814397824844,0.0,0.0,0,0,0.7803211295008303,1,0.0,Low,0
189,21,DEBIT,383.19,C5927218,2742.1,2358.91,C9436936,3488.24,3871.43,383.19,383.19,0.1397,0,0,0,0,0,2,5.95113722188536,7.916843946707644,0.0,0.0,0,0,0.13969231890926326,0,0.0,Low,0
41,17,DEBIT,1069.0,C7022689,9691.58,8622.58,C5220033,1971.27,3040.27,1069.0,1069.0,0.1103,0,0,0,0,0,2,6.975413927455952,9.179115923315509,0.0,0.0,0,0,0.11029055215432837,0,0.0,Low,0
256,16,DEBIT,4887.88,C3744145,145271.76,140383.88,C3755228,3936.97,8824.85,4887.88,4887.88,0.0336,0,0,0,0,0,2,8.494718517380708,11.886368357791563,0.0,0.0,0,0,0.03364622521111322,0,0.0,Low,0
